SEMESTER,CAT,AGE,SEX,CONCEPT,status,value
2021S2,TOTAL,Y033,TOTAL,POP,,94904
2021S2,TOTAL,Y034,M,POP,,48036
2021S2,TOTAL,Y034,F,POP,,47997
2021S2,TOTAL,Y034,TOTAL,POP,,96033
2021S2,TOTAL,Y035,M,POP,,49081
2021S2,TOTAL,Y035,F,POP,,49463
2021S2,TOTAL,Y035,TOTAL,POP,,98544
2021S2,TOTAL,Y036,M,POP,,50826
2021S2,TOTAL,Y036,F,POP,,50823
2021S2,TOTAL,Y036,TOTAL,POP,,101649
2021S2,TOTAL,Y037,M,POP,,52261
2021S2,TOTAL,Y037,F,POP,,52216
2021S2,TOTAL,Y037,TOTAL,POP,,104477
2021S2,TOTAL,Y038,M,POP,,54807
2021S2,TOTAL,Y038,F,POP,,54357
2021S2,TOTAL,Y038,TOTAL,POP,,109164
2021S2,TOTAL,Y039,M,POP,,57966
2021S2,TOTAL,Y039,F,POP,,56694
2021S2,TOTAL,Y039,TOTAL,POP,,114660
2021S2,TOTAL,Y040,M,POP,,60723
2021S2,TOTAL,Y040,F,POP,,59265
2021S2,TOTAL,Y040,TOTAL,POP,,119988
2021S2,TOTAL,Y041,M,POP,,63332
2021S2,TOTAL,Y041,F,POP,,61628
2021S2,TOTAL,Y041,TOTAL,POP,,124960
2021S2,TOTAL,Y042,M,POP,,66237
2021S2,TOTAL,Y042,F,POP,,63790
2021S2,TOTAL,Y042,TOTAL,POP,,130027
2021S2,TOTAL,Y043,M,POP,,68540
2021S2,TOTAL,Y043,F,POP,,65584
2021S2,TOTAL,Y043,TOTAL,POP,,134124
2021S2,TOTAL,Y044,M,POP,,69484
2021S2,TOTAL,Y044,F,POP,,66478
2021S2,TOTAL,Y044,TOTAL,POP,,135962
2021S2,TOTAL,Y045,M,POP,,70018
2021S2,TOTAL,Y045,F,POP,,66702
2021S2,TOTAL,Y045,TOTAL,POP,,136720
2021S2,TOTAL,Y046,M,POP,,69693
2021S2,TOTAL,Y046,F,POP,,66151
2021S2,TOTAL,Y046,TOTAL,POP,,135844
2021S2,TOTAL,Y047,M,POP,,67789
2021S2,TOTAL,Y047,F,POP,,64691
2021S2,TOTAL,Y047,TOTAL,POP,,132480
2021S2,TOTAL,Y048,M,POP,,65975
2021S2,TOTAL,Y048,F,POP,,63239
2021S2,TOTAL,Y048,TOTAL,POP,,129214
2021S2,TOTAL,Y049,M,POP,,64466
2021S2,TOTAL,Y049,F,POP,,61743
2021S2,TOTAL,Y049,TOTAL,POP,,126209
2021S2,TOTAL,Y050,M,POP,,62771
2021S2,TOTAL,Y050,F,POP,,60331
2021S2,TOTAL,Y050,TOTAL,POP,,123102
2021S2,TOTAL,Y051,M,POP,,60822
2021S2,TOTAL,Y051,F,POP,,59039
2021S2,TOTAL,Y051,TOTAL,POP,,119861
2021S2,TOTAL,Y052,M,POP,,59088
2021S2,TOTAL,Y052,F,POP,,57725
2021S2,TOTAL,Y052,TOTAL,POP,,116813
2021S2,TOTAL,Y053,M,POP,,58401
2021S2,TOTAL,Y053,F,POP,,57402
2021S2,TOTAL,Y053,TOTAL,POP,,115803
2021S2,TOTAL,Y054,M,POP,,57447
2021S2,TOTAL,Y054,F,POP,,56809
2021S2,TOTAL,Y054,TOTAL,POP,,114256
2021S2,TOTAL,Y055,M,POP,,55881
2021S2,TOTAL,Y055,F,POP,,55744
2021S2,TOTAL,Y055,TOTAL,POP,,111625
2021S2,TOTAL,Y056,M,POP,,55117
2021S2,TOTAL,Y056,F,POP,,55606
2021S2,TOTAL,Y056,TOTAL,POP,,110723
2021S2,TOTAL,Y057,M,POP,,52959
2021S2,TOTAL,Y057,F,POP,,54184
2021S2,TOTAL,Y057,TOTAL,POP,,107143
2021S2,TOTAL,Y058,M,POP,,50093
2021S2,TOTAL,Y058,F,POP,,51978
2021S2,TOTAL,Y058,TOTAL,POP,,102071
2021S2,TOTAL,Y059,M,POP,,48244
2021S2,TOTAL,Y059,F,POP,,50660
2021S2,TOTAL,Y059,TOTAL,POP,,98904
2021S2,TOTAL,Y060,M,POP,,47061
2021S2,TOTAL,Y060,F,POP,,50168
2021S2,TOTAL,Y060,TOTAL,POP,,97229
2021S2,TOTAL,Y061,M,POP,,46191
2021S2,TOTAL,Y061,F,POP,,49722
2021S2,TOTAL,Y061,TOTAL,POP,,95913
2021S2,TOTAL,Y062,M,POP,,45047
2021S2,TOTAL,Y062,F,POP,,48802
2021S2,TOTAL,Y062,TOTAL,POP,,93849
2021S2,TOTAL,Y063,M,POP,,43863
2021S2,TOTAL,Y063,F,POP,,47741
2021S2,TOTAL,Y063,TOTAL,POP,,91604
2021S2,TOTAL,Y064,M,POP,,41651
2021S2,TOTAL,Y064,F,POP,,45665
2021S2,TOTAL,Y064,TOTAL,POP,,87316
2021S2,TOTAL,Y065,M,POP,,39490
2021S2,TOTAL,Y065,F,POP,,43715
2021S2,TOTAL,Y065,TOTAL,POP,,83205
2021S2,TOTAL,Y066,M,POP,,38010
2021S2,TOTAL,Y066,F,POP,,42516
2021S2,TOTAL,Y066,TOTAL,POP,,80526
2021S2,TOTAL,Y067,M,POP,,37035
2021S2,TOTAL,Y067,F,POP,,41704
2021S2,TOTAL,Y067,TOTAL,POP,,78739
2021S2,TOTAL,Y068,M,POP,,36527
2021S2,TOTAL,Y068,F,POP,,41416
2021S2,TOTAL,Y068,TOTAL,POP,,77943
2021S2,TOTAL,Y069,M,POP,,34880
2021S2,TOTAL,Y069,F,POP,,40106
2021S2,TOTAL,Y069,TOTAL,POP,,74986
2021S2,TOTAL,Y070,M,POP,,32847
2021S2,TOTAL,Y070,F,POP,,38320
2021S2,TOTAL,Y070,TOTAL,POP,,71167
2021S2,TOTAL,Y071,M,POP,,32740
2021S2,TOTAL,Y071,F,POP,,38545
2021S2,TOTAL,Y071,TOTAL,POP,,71285
2021S2,TOTAL,Y072,M,POP,,33809
2021S2,TOTAL,Y072,F,POP,,40398
2021S2,TOTAL,Y072,TOTAL,POP,,74207
2021S2,TOTAL,Y073,M,POP,,32637
2021S2,TOTAL,Y073,F,POP,,39433
2021S2,TOTAL,Y073,TOTAL,POP,,72070
2021S2,TOTAL,Y074,M,POP,,29764
2021S2,TOTAL,Y074,F,POP,,36137
2021S2,TOTAL,Y074,TOTAL,POP,,65901
2021S2,TOTAL,Y075,M,POP,,28924
2021S2,TOTAL,Y075,F,POP,,35691
2021S2,TOTAL,Y075,TOTAL,POP,,64615
2021S2,TOTAL,Y076,M,POP,,27932
2021S2,TOTAL,Y076,F,POP,,35192
2021S2,TOTAL,Y076,TOTAL,POP,,63124
2021S2,TOTAL,Y077,M,POP,,25959
2021S2,TOTAL,Y077,F,POP,,33252
2021S2,TOTAL,Y077,TOTAL,POP,,59211
2021S2,TOTAL,Y078,M,POP,,23111
2021S2,TOTAL,Y078,F,POP,,29850
2021S2,TOTAL,Y078,TOTAL,POP,,52961
2021S2,TOTAL,Y079,M,POP,,19979
2021S2,TOTAL,Y079,F,POP,,26299
2021S2,TOTAL,Y079,TOTAL,POP,,46278
2021S2,TOTAL,Y080,M,POP,,21060
2021S2,TOTAL,Y080,F,POP,,28049
2021S2,TOTAL,Y080,TOTAL,POP,,49109
2021S2,TOTAL,Y081,M,POP,,17412
2021S2,TOTAL,Y081,F,POP,,23748
2021S2,TOTAL,Y081,TOTAL,POP,,41160
2021S2,TOTAL,Y082,M,POP,,13110
2021S2,TOTAL,Y082,F,POP,,18771
2021S2,TOTAL,Y082,TOTAL,POP,,31881
2021S2,TOTAL,Y083,M,POP,,14945
2021S2,TOTAL,Y083,F,POP,,22185
2021S2,TOTAL,Y083,TOTAL,POP,,37130
2021S2,TOTAL,Y084,M,POP,,15539
2021S2,TOTAL,Y084,F,POP,,24353
2021S2,TOTAL,Y084,TOTAL,POP,,39892
2021S2,TOTAL,Y085,M,POP,,14325
2021S2,TOTAL,Y085,F,POP,,23436
2021S2,TOTAL,Y085,TOTAL,POP,,37761
2021S2,TOTAL,Y086,M,POP,,12777
2021S2,TOTAL,Y086,F,POP,,21498
2021S2,TOTAL,Y086,TOTAL,POP,,34275
2021S2,TOTAL,Y087,M,POP,,11359
2021S2,TOTAL,Y087,F,POP,,20110
2021S2,TOTAL,Y087,TOTAL,POP,,31469
2021S2,TOTAL,Y088,M,POP,,10023
2021S2,TOTAL,Y088,F,POP,,18631
2021S2,TOTAL,Y088,TOTAL,POP,,28654
2021S2,TOTAL,Y089,M,POP,,8356
2021S2,TOTAL,Y089,F,POP,,16572
2021S2,TOTAL,Y089,TOTAL,POP,,24928
2021S2,TOTAL,Y090,M,POP,,6848
2021S2,TOTAL,Y090,F,POP,,14529
2021S2,TOTAL,Y090,TOTAL,POP,,21377
2021S2,TOTAL,Y091,M,POP,,5463
2021S2,TOTAL,Y091,F,POP,,12253
2021S2,TOTAL,Y091,TOTAL,POP,,17716
2021S2,TOTAL,Y092,M,POP,,4207
2021S2,TOTAL,Y092,F,POP,,9875
2021S2,TOTAL,Y092,TOTAL,POP,,14082
2021S2,TOTAL,Y093,M,POP,,3157
2021S2,TOTAL,Y093,F,POP,,8070
2021S2,TOTAL,Y093,TOTAL,POP,,11227
2021S2,TOTAL,Y094,M,POP,,2308
2021S2,TOTAL,Y094,F,POP,,6477
2021S2,TOTAL,Y094,TOTAL,POP,,8785
2021S2,TOTAL,Y095,M,POP,,1669
2021S2,TOTAL,Y095,F,POP,,4997
2021S2,TOTAL,Y095,TOTAL,POP,,6666
2021S2,TOTAL,Y096,M,POP,,1161
2021S2,TOTAL,Y096,F,POP,,3748
2021S2,TOTAL,Y096,TOTAL,POP,,4909
2021S2,TOTAL,Y097,M,POP,,761
2021S2,TOTAL,Y097,F,POP,,2689
2021S2,TOTAL,Y097,TOTAL,POP,,3450
2021S2,TOTAL,Y098,M,POP,,525
2021S2,TOTAL,Y098,F,POP,,1867
2021S2,TOTAL,Y098,TOTAL,POP,,2392
2021S2,TOTAL,Y099,M,POP,,339
2021S2,TOTAL,Y099,F,POP,,1267
2021S2,TOTAL,Y099,TOTAL,POP,,1606
2021S2,TOTAL,Y100,M,POP,,166
2021S2,TOTAL,Y100,F,POP,,796
2021S2,TOTAL,Y100,TOTAL,POP,,962
2021S2,TOTAL,Y101,M,POP,,87
2021S2,TOTAL,Y101,F,POP,,465
2021S2,TOTAL,Y101,TOTAL,POP,,552
2021S2,TOTAL,Y102,M,POP,,48
2021S2,TOTAL,Y102,F,POP,,282
2021S2,TOTAL,Y102,TOTAL,POP,,330
2021S2,TOTAL,Y103,M,POP,,31
2021S2,TOTAL,Y103,F,POP,,163
2021S2,TOTAL,Y103,TOTAL,POP,,194
2021S2,TOTAL,Y104,M,POP,,14
2021S2,TOTAL,Y104,F,POP,,88
2021S2,TOTAL,Y104,TOTAL,POP,,102
2021S2,TOTAL,Y_GE105,M,POP,,16
2021S2,TOTAL,Y_GE105,F,POP,,111
2021S2,TOTAL,Y_GE105,TOTAL,POP,,127
2021S2,TOTAL,TOTAL,M,POP,,3817498
2021S2,TOTAL,TOTAL,F,POP,,3938380
2021S2,TOTAL,TOTAL,TOTAL,POP,,7755878
2022S1,TOTAL,Y000,M,POP,,29755
2022S1,TOTAL,Y000,F,POP,,28145
2022S1,TOTAL,Y000,TOTAL,POP,,57900
2022S1,TOTAL,Y001,M,POP,,30186
2022S1,TOTAL,Y001,F,POP,,28987
2022S1,TOTAL,Y001,TOTAL,POP,,59173
2022S1,TOTAL,Y002,M,POP,,31433
2022S1,TOTAL,Y002,F,POP,,30040
2022S1,TOTAL,Y002,TOTAL,POP,,61473
2022S1,TOTAL,Y003,M,POP,,33347
2022S1,TOTAL,Y003,F,POP,,31849
2022S1,TOTAL,Y003,TOTAL,POP,,65196
2022S1,TOTAL,Y004,M,POP,,35828
2022S1,TOTAL,Y004,F,POP,,33770
2022S1,TOTAL,Y004,TOTAL,POP,,69598
2022S1,TOTAL,Y005,M,POP,,37284
2022S1,TOTAL,Y005,F,POP,,35414
2022S1,TOTAL,Y005,TOTAL,POP,,72698
2022S1,TOTAL,Y006,M,POP,,38630
2022S1,TOTAL,Y006,F,POP,,36427
2022S1,TOTAL,Y006,TOTAL,POP,,75057
2022S1,TOTAL,Y007,M,POP,,39507
2022S1,TOTAL,Y007,F,POP,,36691
2022S1,TOTAL,Y007,TOTAL,POP,,76198
2022S1,TOTAL,Y008,M,POP,,38894
2022S1,TOTAL,Y008,F,POP,,36767
2022S1,TOTAL,Y008,TOTAL,POP,,75661
2022S1,TOTAL,Y009,M,POP,,41536
2022S1,TOTAL,Y009,F,POP,,38898
2022S1,TOTAL,Y009,TOTAL,POP,,80434
2022S1,TOTAL,Y010,M,POP,,42563
2022S1,TOTAL,Y010,F,POP,,40136
2022S1,TOTAL,Y010,TOTAL,POP,,82699
2022S1,TOTAL,Y011,M,POP,,44033
2022S1,TOTAL,Y011,F,POP,,41138
2022S1,TOTAL,Y011,TOTAL,POP,,85171
2022S1,TOTAL,Y012,M,POP,,44627
2022S1,TOTAL,Y012,F,POP,,41191
2022S1,TOTAL,Y012,TOTAL,POP,,85818
2022S1,TOTAL,Y013,M,POP,,46080
2022S1,TOTAL,Y013,F,POP,,43330
2022S1,TOTAL,Y013,TOTAL,POP,,89410
2022S1,TOTAL,Y014,M,POP,,44154
2022S1,TOTAL,Y014,F,POP,,41422
2022S1,TOTAL,Y014,TOTAL,POP,,85576
2022S1,TOTAL,Y015,M,POP,,44201
2022S1,TOTAL,Y015,F,POP,,41636
2022S1,TOTAL,Y015,TOTAL,POP,,85837
2022S1,TOTAL,Y016,M,POP,,43844
2022S1,TOTAL,Y016,F,POP,,40984
2022S1,TOTAL,Y016,TOTAL,POP,,84828
2022S1,TOTAL,Y017,M,POP,,43343
2022S1,TOTAL,Y017,F,POP,,40619
2022S1,TOTAL,Y017,TOTAL,POP,,83962
2022S1,TOTAL,Y018,M,POP,,43392
2022S1,TOTAL,Y018,F,POP,,39658
2022S1,TOTAL,Y018,TOTAL,POP,,83050
2022S1,TOTAL,Y019,M,POP,,42717
2022S1,TOTAL,Y019,F,POP,,38678
2022S1,TOTAL,Y019,TOTAL,POP,,81395
2022S1,TOTAL,Y020,M,POP,,42425
2022S1,TOTAL,Y020,F,POP,,38620
2022S1,TOTAL,Y020,TOTAL,POP,,81045
2022S1,TOTAL,Y021,M,POP,,42934
2022S1,TOTAL,Y021,F,POP,,39720
2022S1,TOTAL,Y021,TOTAL,POP,,82654
2022S1,TOTAL,Y022,M,POP,,41819
2022S1,TOTAL,Y022,F,POP,,39084
2022S1,TOTAL,Y022,TOTAL,POP,,80903
2022S1,TOTAL,Y023,M,POP,,41340
2022S1,TOTAL,Y023,F,POP,,38232
2022S1,TOTAL,Y023,TOTAL,POP,,79572
2022S1,TOTAL,Y024,M,POP,,42057
2022S1,TOTAL,Y024,F,POP,,39865
2022S1,TOTAL,Y024,TOTAL,POP,,81922
2022S1,TOTAL,Y025,M,POP,,42250
2022S1,TOTAL,Y025,F,POP,,39721
2022S1,TOTAL,Y025,TOTAL,POP,,81971
2022S1,TOTAL,Y026,M,POP,,42688
2022S1,TOTAL,Y026,F,POP,,40857
2022S1,TOTAL,Y026,TOTAL,POP,,83545
2022S1,TOTAL,Y027,M,POP,,43629
2022S1,TOTAL,Y027,F,POP,,42299
2022S1,TOTAL,Y027,TOTAL,POP,,85928
2022S1,TOTAL,Y028,M,POP,,44793
2022S1,TOTAL,Y028,F,POP,,43603
2022S1,TOTAL,Y028,TOTAL,POP,,88396
2022S1,TOTAL,Y029,M,POP,,46691
2022S1,TOTAL,Y029,F,POP,,44915
2022S1,TOTAL,Y029,TOTAL,POP,,91606
2022S1,TOTAL,Y030,M,POP,,46067
2022S1,TOTAL,Y030,F,POP,,44634
2022S1,TOTAL,Y030,TOTAL,POP,,90701
2022S1,TOTAL,Y031,M,POP,,46795
2022S1,TOTAL,Y031,F,POP,,45705
2022S1,TOTAL,Y031,TOTAL,POP,,92500
2022S1,TOTAL,Y032,M,POP,,46917
2022S1,TOTAL,Y032,F,POP,,46052
2022S1,TOTAL,Y032,TOTAL,POP,,92969
2022S1,TOTAL,Y033,M,POP,,47428
2022S1,TOTAL,Y033,F,POP,,47402
2022S1,TOTAL,Y033,TOTAL,POP,,94830
2022S1,TOTAL,Y034,M,POP,,48024
2022S1,TOTAL,Y034,F,POP,,47139
2022S1,TOTAL,Y034,TOTAL,POP,,95163
2022S1,TOTAL,Y035,M,POP,,48031
2022S1,TOTAL,Y035,F,POP,,48838
2022S1,TOTAL,Y035,TOTAL,POP,,96869
2022S1,TOTAL,Y036,M,POP,,50235
2022S1,TOTAL,Y036,F,POP,,50097
2022S1,TOTAL,Y036,TOTAL,POP,,100332
2022S1,TOTAL,Y037,M,POP,,51388
2022S1,TOTAL,Y037,F,POP,,51433
2022S1,TOTAL,Y037,TOTAL,POP,,102821
2022S1,TOTAL,Y038,M,POP,,52970
2022S1,TOTAL,Y038,F,POP,,53044
2022S1,TOTAL,Y038,TOTAL,POP,,106014
2022S1,TOTAL,Y039,M,POP,,56495
2022S1,TOTAL,Y039,F,POP,,55639
2022S1,TOTAL,Y039,TOTAL,POP,,112134
2022S1,TOTAL,Y040,M,POP,,59133
2022S1,TOTAL,Y040,F,POP,,57684
2022S1,TOTAL,Y040,TOTAL,POP,,116817
2022S1,TOTAL,Y041,M,POP,,62014
2022S1,TOTAL,Y041,F,POP,,60746
2022S1,TOTAL,Y041,TOTAL,POP,,122760
2022S1,TOTAL,Y042,M,POP,,64288
2022S1,TOTAL,Y042,F,POP,,62312
2022S1,TOTAL,Y042,TOTAL,POP,,126600
2022S1,TOTAL,Y043,M,POP,,67749
2022S1,TOTAL,Y043,F,POP,,64981
2022S1,TOTAL,Y043,TOTAL,POP,,132730
2022S1,TOTAL,Y044,M,POP,,68887
2022S1,TOTAL,Y044,F,POP,,66045
2022S1,TOTAL,Y044,TOTAL,POP,,134932
2022S1,TOTAL,Y045,M,POP,,69687
2022S1,TOTAL,Y045,F,POP,,66681
2022S1,TOTAL,Y045,TOTAL,POP,,136368
2022S1,TOTAL,Y046,M,POP,,69992
2022S1,TOTAL,Y046,F,POP,,66619
2022S1,TOTAL,Y046,TOTAL,POP,,136611
2022S1,TOTAL,Y047,M,POP,,68916
2022S1,TOTAL,Y047,F,POP,,65518
2022S1,TOTAL,Y047,TOTAL,POP,,134434
2022S1,TOTAL,Y048,M,POP,,66339
2022S1,TOTAL,Y048,F,POP,,63719
2022S1,TOTAL,Y048,TOTAL,POP,,130058
2022S1,TOTAL,Y049,M,POP,,65291
2022S1,TOTAL,Y049,F,POP,,62662
2022S1,TOTAL,Y049,TOTAL,POP,,127953
2022S1,TOTAL,Y050,M,POP,,63292
2022S1,TOTAL,Y050,F,POP,,60614
2022S1,TOTAL,Y050,TOTAL,POP,,123906
2022S1,TOTAL,Y051,M,POP,,61942
2022S1,TOTAL,Y051,F,POP,,59844
2022S1,TOTAL,Y051,TOTAL,POP,,121786
2022S1,TOTAL,Y052,M,POP,,59406
2022S1,TOTAL,Y052,F,POP,,58107
2022S1,TOTAL,Y052,TOTAL,POP,,117513
2022S1,TOTAL,Y053,M,POP,,58396
2022S1,TOTAL,Y053,F,POP,,57193
2022S1,TOTAL,Y053,TOTAL,POP,,115589
2022S1,TOTAL,Y054,M,POP,,58055
2022S1,TOTAL,Y054,F,POP,,57506
2022S1,TOTAL,Y054,TOTAL,POP,,115561
2022S1,TOTAL,Y055,M,POP,,56505
2022S1,TOTAL,Y055,F,POP,,55864
2022S1,TOTAL,Y055,TOTAL,POP,,112369
2022S1,TOTAL,Y056,M,POP,,54908
2022S1,TOTAL,Y056,F,POP,,55431
2022S1,TOTAL,Y056,TOTAL,POP,,110339
2022S1,TOTAL,Y057,M,POP,,54997
2022S1,TOTAL,Y057,F,POP,,55583
2022S1,TOTAL,Y057,TOTAL,POP,,110580
2022S1,TOTAL,Y058,M,POP,,50629
2022S1,TOTAL,Y058,F,POP,,52561
2022S1,TOTAL,Y058,TOTAL,POP,,103190
2022S1,TOTAL,Y059,M,POP,,49139
2022S1,TOTAL,Y059,F,POP,,51094
2022S1,TOTAL,Y059,TOTAL,POP,,100233
2022S1,TOTAL,Y060,M,POP,,46905
2022S1,TOTAL,Y060,F,POP,,50097
2022S1,TOTAL,Y060,TOTAL,POP,,97002
2022S1,TOTAL,Y061,M,POP,,46747
2022S1,TOTAL,Y061,F,POP,,49991
2022S1,TOTAL,Y061,TOTAL,POP,,96738
2022S1,TOTAL,Y062,M,POP,,45113
2022S1,TOTAL,Y062,F,POP,,49145
2022S1,TOTAL,Y062,TOTAL,POP,,94258
2022S1,TOTAL,Y063,M,POP,,44372
2022S1,TOTAL,Y063,F,POP,,48223
2022S1,TOTAL,Y063,TOTAL,POP,,92595
2022S1,TOTAL,Y064,M,POP,,42780
2022S1,TOTAL,Y064,F,POP,,46944
2022S1,TOTAL,Y064,TOTAL,POP,,89724
2022S1,TOTAL,Y065,M,POP,,39875
2022S1,TOTAL,Y065,F,POP,,44130
2022S1,TOTAL,Y065,TOTAL,POP,,84005
2022S1,TOTAL,Y066,M,POP,,38537
2022S1,TOTAL,Y066,F,POP,,43020
2022S1,TOTAL,Y066,TOTAL,POP,,81557
2022S1,TOTAL,Y067,M,POP,,36922
2022S1,TOTAL,Y067,F,POP,,41720
2022S1,TOTAL,Y067,TOTAL,POP,,78642
2022S1,TOTAL,Y068,M,POP,,36483
2022S1,TOTAL,Y068,F,POP,,41365
2022S1,TOTAL,Y068,TOTAL,POP,,77848
2022S1,TOTAL,Y069,M,POP,,35875
2022S1,TOTAL,Y069,F,POP,,41131
2022S1,TOTAL,Y069,TOTAL,POP,,77006
2022S1,TOTAL,Y070,M,POP,,33247
2022S1,TOTAL,Y070,F,POP,,38723
2022S1,TOTAL,Y070,TOTAL,POP,,71970
2022S1,TOTAL,Y071,M,POP,,31811
2022S1,TOTAL,Y071,F,POP,,37560
2022S1,TOTAL,Y071,TOTAL,POP,,69371
2022S1,TOTAL,Y072,M,POP,,32884
2022S1,TOTAL,Y072,F,POP,,39073
2022S1,TOTAL,Y072,TOTAL,POP,,71957
2022S1,TOTAL,Y073,M,POP,,33858
2022S1,TOTAL,Y073,F,POP,,41268
2022S1,TOTAL,Y073,TOTAL,POP,,75126
2022S1,TOTAL,Y074,M,POP,,30613
2022S1,TOTAL,Y074,F,POP,,37155
2022S1,TOTAL,Y074,TOTAL,POP,,67768
2022S1,TOTAL,Y075,M,POP,,28102
2022S1,TOTAL,Y075,F,POP,,34676
2022S1,TOTAL,Y075,TOTAL,POP,,62778
2022S1,TOTAL,Y076,M,POP,,28799
2022S1,TOTAL,Y076,F,POP,,36164
2022S1,TOTAL,Y076,TOTAL,POP,,64963
2022S1,TOTAL,Y077,M,POP,,26144
2022S1,TOTAL,Y077,F,POP,,33670
2022S1,TOTAL,Y077,TOTAL,POP,,59814
2022S1,TOTAL,Y078,M,POP,,24748
2022S1,TOTAL,Y078,F,POP,,32243
2022S1,TOTAL,Y078,TOTAL,POP,,56991
2022S1,TOTAL,Y079,M,POP,,20565
2022S1,TOTAL,Y079,F,POP,,26839
2022S1,TOTAL,Y079,TOTAL,POP,,47404
2022S1,TOTAL,Y080,M,POP,,18538
2022S1,TOTAL,Y080,F,POP,,25023
2022S1,TOTAL,Y080,TOTAL,POP,,43561
2022S1,TOTAL,Y081,M,POP,,22306
2022S1,TOTAL,Y081,F,POP,,30121
2022S1,TOTAL,Y081,TOTAL,POP,,52427
2022S1,TOTAL,Y082,M,POP,,11786
2022S1,TOTAL,Y082,F,POP,,16759
2022S1,TOTAL,Y082,TOTAL,POP,,28545
2022S1,TOTAL,Y083,M,POP,,13400
2022S1,TOTAL,Y083,F,POP,,19870
2022S1,TOTAL,Y083,TOTAL,POP,,33270
2022S1,TOTAL,Y084,M,POP,,15229
2022S1,TOTAL,Y084,F,POP,,23387
2022S1,TOTAL,Y084,TOTAL,POP,,38616
2022S1,TOTAL,Y085,M,POP,,14460
2022S1,TOTAL,Y085,F,POP,,23941
2022S1,TOTAL,Y085,TOTAL,POP,,38401
2022S1,TOTAL,Y086,M,POP,,12855
2022S1,TOTAL,Y086,F,POP,,21569
2022S1,TOTAL,Y086,TOTAL,POP,,34424
2022S1,TOTAL,Y087,M,POP,,11310
2022S1,TOTAL,Y087,F,POP,,19842
2022S1,TOTAL,Y087,TOTAL,POP,,31152
2022S1,TOTAL,Y088,M,POP,,10002
2022S1,TOTAL,Y088,F,POP,,18669
2022S1,TOTAL,Y088,TOTAL,POP,,28671
2022S1,TOTAL,Y089,M,POP,,8637
2022S1,TOTAL,Y089,F,POP,,16827
2022S1,TOTAL,Y089,TOTAL,POP,,25464
2022S1,TOTAL,Y090,M,POP,,6922
2022S1,TOTAL,Y090,F,POP,,14491
2022S1,TOTAL,Y090,TOTAL,POP,,21413
2022S1,TOTAL,Y091,M,POP,,5640
2022S1,TOTAL,Y091,F,POP,,12828
2022S1,TOTAL,Y091,TOTAL,POP,,18468
2022S1,TOTAL,Y092,M,POP,,4253
2022S1,TOTAL,Y092,F,POP,,9973
2022S1,TOTAL,Y092,TOTAL,POP,,14226
2022S1,TOTAL,Y093,M,POP,,3294
2022S1,TOTAL,Y093,F,POP,,8323
2022S1,TOTAL,Y093,TOTAL,POP,,11617
2022S1,TOTAL,Y094,M,POP,,2313
2022S1,TOTAL,Y094,F,POP,,6436
2022S1,TOTAL,Y094,TOTAL,POP,,8749
2022S1,TOTAL,Y095,M,POP,,1735
2022S1,TOTAL,Y095,F,POP,,5199
2022S1,TOTAL,Y095,TOTAL,POP,,6934
2022S1,TOTAL,Y096,M,POP,,1182
2022S1,TOTAL,Y096,F,POP,,3815
2022S1,TOTAL,Y096,TOTAL,POP,,4997
2022S1,TOTAL,Y097,M,POP,,805
2022S1,TOTAL,Y097,F,POP,,2755
2022S1,TOTAL,Y097,TOTAL,POP,,3560
2022S1,TOTAL,Y098,M,POP,,494
2022S1,TOTAL,Y098,F,POP,,1930
2022S1,TOTAL,Y098,TOTAL,POP,,2424
2022S1,TOTAL,Y099,M,POP,,361
2022S1,TOTAL,Y099,F,POP,,1306
2022S1,TOTAL,Y099,TOTAL,POP,,1667
2022S1,TOTAL,Y100,M,POP,,167
2022S1,TOTAL,Y100,F,POP,,830
2022S1,TOTAL,Y100,TOTAL,POP,,997
2022S1,TOTAL,Y101,M,POP,,96
2022S1,TOTAL,Y101,F,POP,,510
2022S1,TOTAL,Y101,TOTAL,POP,,606
2022S1,TOTAL,Y102,M,POP,,51
2022S1,TOTAL,Y102,F,POP,,287
2022S1,TOTAL,Y102,TOTAL,POP,,338
2022S1,TOTAL,Y103,M,POP,,29
2022S1,TOTAL,Y103,F,POP,,170
2022S1,TOTAL,Y103,TOTAL,POP,,199
2022S1,TOTAL,Y104,M,POP,,17
2022S1,TOTAL,Y104,F,POP,,93
2022S1,TOTAL,Y104,TOTAL,POP,,110
2022S1,TOTAL,Y_GE105,M,POP,,16
2022S1,TOTAL,Y_GE105,F,POP,,116
2022S1,TOTAL,Y_GE105,TOTAL,POP,,132
2022S1,TOTAL,TOTAL,M,POP,,3820173
2022S1,TOTAL,TOTAL,F,POP,,3941650
2022S1,TOTAL,TOTAL,TOTAL,POP,,7761823
2022S2,TOTAL,Y000,M,POP,,29582
2022S2,TOTAL,Y000,F,POP,,27822
2022S2,TOTAL,Y000,TOTAL,POP,,57404
2022S2,TOTAL,Y001,M,POP,,30385
2022S2,TOTAL,Y001,F,POP,,28952
2022S2,TOTAL,Y001,TOTAL,POP,,59337
2022S2,TOTAL,Y002,M,POP,,30921
2022S2,TOTAL,Y002,F,POP,,29621
2022S2,TOTAL,Y002,TOTAL,POP,,60542
2022S2,TOTAL,Y003,M,POP,,32894
