id_infant_jove,data_entrada_sistema,any_entrada_sistema,mes_entrada_sistema,Servei_territorial_gestio_cas,data_naixement_infant,sexe_infant,Origen_infant
86489,06/12/2015,2015,12Desembre,Barcelona ciutat,12/01/2001,Nois,Marroc
86503,07/12/2015,2015,12Desembre,Barcelona comarques,31/12/1997,Nois,Marroc
86502,07/12/2015,2015,12Desembre,Barcelona ciutat,15/12/1998,Nois,Magreb (excloent Marroc)
86536,09/12/2015,2015,12Desembre,Barcelona ciutat,31/12/1998,Nois,Altra
86551,10/12/2015,2015,12Desembre,Barcelona ciutat,09/01/1998,Nois,Marroc
86562,10/12/2015,2015,12Desembre,Barcelona comarques,30/08/1999,Nois,Marroc
86588,11/12/2015,2015,12Desembre,Barcelona ciutat,06/06/2000,Nois,Marroc
86607,11/12/2015,2015,12Desembre,Barcelona ciutat,16/07/2000,Nois,Marroc
86614,12/12/2015,2015,12Desembre,Barcelona ciutat,28/04/1999,Nois,Altra
86613,12/12/2015,2015,12Desembre,Barcelona ciutat,14/02/1999,Nois,Magreb (excloent Marroc)
86611,12/12/2015,2015,12Desembre,Barcelona ciutat,05/04/1998,Nois,Marroc
86612,12/12/2015,2015,12Desembre,Girona,31/12/1998,Nois,Marroc
86615,13/12/2015,2015,12Desembre,Barcelona ciutat,31/12/1999,Nois,Marroc
86616,13/12/2015,2015,12Desembre,Girona,05/04/1998,Nois,Magreb (excloent Marroc)
86635,14/12/2015,2015,12Desembre,Barcelona ciutat,09/10/1999,Nois,Marroc
86617,14/12/2015,2015,12Desembre,Barcelona ciutat,16/08/1998,Nois,Marroc
86705,15/12/2015,2015,12Desembre,Barcelona ciutat,07/03/1999,Nois,Altra
86662,15/12/2015,2015,12Desembre,Barcelona comarques,24/04/2000,Nois,Marroc
86661,15/12/2015,2015,12Desembre,Tarragona,31/12/2000,Nois,Marroc
86742,16/12/2015,2015,12Desembre,Barcelona comarques,31/12/2001,Nois,Marroc
86744,17/12/2015,2015,12Desembre,Barcelona ciutat,17/10/2000,Nois,Marroc
86766,17/12/2015,2015,12Desembre,Girona,01/01/1999,Nois,Marroc
86790,19/12/2015,2015,12Desembre,Barcelona comarques,13/08/1998,Nois,Marroc
86792,20/12/2015,2015,12Desembre,Barcelona ciutat,31/12/1999,Nois,Magreb (excloent Marroc)
86793,20/12/2015,2015,12Desembre,Girona,31/12/1999,Nois,Magreb (excloent Marroc)
86791,20/12/2015,2015,12Desembre,Barcelona ciutat,31/12/1999,Nois,Marroc
86794,21/12/2015,2015,12Desembre,Barcelona comarques,31/12/1998,Nois,Marroc
86821,21/12/2015,2015,12Desembre,Barcelona ciutat,31/12/1999,Nois,Altra
86799,21/12/2015,2015,12Desembre,Barcelona comarques,23/10/2003,Nois,Marroc
86845,22/12/2015,2015,12Desembre,Barcelona comarques,04/06/1999,Nois,Altra
86822,22/12/2015,2015,12Desembre,Barcelona comarques,31/12/1999,Nois,Magreb (excloent Marroc)
86856,23/12/2015,2015,12Desembre,Barcelona comarques,31/12/1999,Nois,Marroc
86848,23/12/2015,2015,12Desembre,Barcelona comarques,31/12/1999,Nois,Països Subsharians
86853,23/12/2015,2015,12Desembre,Barcelona comarques,31/12/1999,Nois,Països Subsharians
86860,23/12/2015,2015,12Desembre,Barcelona comarques,31/12/1999,Nois,Magreb (excloent Marroc)
86852,23/12/2015,2015,12Desembre,Barcelona ciutat,31/12/1998,Nois,Altra
86881,24/12/2015,2015,12Desembre,Barcelona ciutat,03/10/1998,Nois,Magreb (excloent Marroc)
86886,25/12/2015,2015,12Desembre,Barcelona ciutat,31/12/1999,Nois,Marroc
86888,26/12/2015,2015,12Desembre,Barcelona ciutat,19/03/2001,Nois,Marroc
86887,26/12/2015,2015,12Desembre,Barcelona ciutat,09/07/2001,Nois,Marroc
86891,27/12/2015,2015,12Desembre,Barcelona ciutat,31/12/1999,Nois,Marroc
86892,27/12/2015,2015,12Desembre,Barcelona comarques,31/12/1999,Nois,Marroc
86890,27/12/2015,2015,12Desembre,Barcelona ciutat,01/11/1998,Noies,Altra
86919,28/12/2015,2015,12Desembre,Barcelona ciutat,13/11/1995,Nois,Marroc
86920,29/12/2015,2015,12Desembre,Barcelona ciutat,03/01/2001,Nois,Altra
86922,29/12/2015,2015,12Desembre,Barcelona ciutat,31/12/2002,Noies,Països Subsharians
86940,29/12/2015,2015,12Desembre,Barcelona ciutat,31/12/1999,Nois,Altra
86924,29/12/2015,2015,12Desembre,Barcelona ciutat,31/12/1998,Noies,Països Subsharians
86938,29/12/2015,2015,12Desembre,Barcelona ciutat,01/01/1998,Nois,Marroc
86939,29/12/2015,2015,12Desembre,Barcelona comarques,28/12/1998,Nois,Marroc
86948,30/12/2015,2015,12Desembre,Barcelona comarques,21/03/2002,Nois,Marroc
86960,01/01/2016,2016,01Gener,Barcelona ciutat,25/01/1997,Nois,Magreb (excloent Marroc)
86962,02/01/2016,2016,01Gener,Barcelona ciutat,07/01/1999,Nois,Altra
86961,02/01/2016,2016,01Gener,Tarragona,10/05/1998,Nois,Magreb (excloent Marroc)
86965,02/01/2016,2016,01Gener,Girona,01/10/2000,Nois,Magreb (excloent Marroc)
86976,04/01/2016,2016,01Gener,Barcelona ciutat,31/12/2000,Nois,Altra
86978,05/01/2016,2016,01Gener,Girona,29/12/1998,Noies,Altra
86977,05/01/2016,2016,01Gener,Barcelona comarques,31/12/1999,Nois,Altra
87001,05/01/2016,2016,01Gener,Barcelona ciutat,13/03/2000,Nois,Marroc
87008,06/01/2016,2016,01Gener,Barcelona comarques,03/10/1999,Nois,Marroc
87046,07/01/2016,2016,01Gener,Barcelona comarques,11/02/1998,Nois,Marroc
87051,08/01/2016,2016,01Gener,Barcelona comarques,01/08/1998,Nois,Marroc
87073,08/01/2016,2016,01Gener,Barcelona ciutat,20/05/1999,Nois,Marroc
87098,10/01/2016,2016,01Gener,Girona,30/05/1998,Noies,Marroc
87096,10/01/2016,2016,01Gener,Barcelona comarques,01/12/1998,Nois,Països Subsharians
87111,11/01/2016,2016,01Gener,Tarragona,19/07/1998,Nois,Marroc
87118,12/01/2016,2016,01Gener,Barcelona comarques,31/12/2001,Nois,Marroc
87146,13/01/2016,2016,01Gener,Barcelona ciutat,01/03/1997,Nois,Marroc
87147,13/01/2016,2016,01Gener,Barcelona comarques,12/04/1999,Nois,Marroc
82905,13/01/2016,2016,01Gener,Àrea Metropolitana BCN,06/10/1998,Nois,Altra
87227,14/01/2016,2016,01Gener,Tarragona,31/12/2000,Nois,Altra
87270,16/01/2016,2016,01Gener,Barcelona comarques,31/12/2000,Nois,Magreb (excloent Marroc)
87271,17/01/2016,2016,01Gener,Barcelona ciutat,31/12/2000,Nois,Marroc
87385,19/01/2016,2016,01Gener,Barcelona comarques,31/12/1998,Nois,Països Subsharians
87384,19/01/2016,2016,01Gener,Barcelona comarques,10/07/1999,Nois,Països Subsharians
87380,19/01/2016,2016,01Gener,Barcelona ciutat,31/12/1999,Nois,Altra
87472,21/01/2016,2016,01Gener,Barcelona ciutat,02/08/1998,Nois,Altra
87479,22/01/2016,2016,01Gener,Barcelona ciutat,31/12/1998,Nois,Marroc
87477,22/01/2016,2016,01Gener,Tarragona,01/07/1998,Nois,Marroc
85009,22/01/2016,2016,01Gener,Barcelona comarques,31/12/1999,Nois,Marroc
87478,22/01/2016,2016,01Gener,Barcelona comarques,31/12/2001,Nois,Marroc
87526,23/01/2016,2016,01Gener,Barcelona ciutat,07/01/1999,Nois,Magreb (excloent Marroc)
87527,24/01/2016,2016,01Gener,Barcelona comarques,31/12/2003,Nois,Marroc
87528,25/01/2016,2016,01Gener,Barcelona ciutat,28/12/1999,Nois,Magreb (excloent Marroc)
87529,25/01/2016,2016,01Gener,Barcelona ciutat,31/12/2000,Nois,Marroc
87565,25/01/2016,2016,01Gener,Tarragona,31/12/1999,Nois,Altra
87687,29/01/2016,2016,01Gener,Barcelona ciutat,07/11/1999,Nois,Països Subsharians
86860,31/01/2016,2016,01Gener,Barcelona ciutat,31/12/1999,Nois,Magreb (excloent Marroc)
87747,01/02/2016,2016,02Febrer,Àrea Metropolitana BCN,31/12/1998,Nois,Altra
87745,01/02/2016,2016,02Febrer,Barcelona ciutat,07/07/2001,Nois,Altra
87690,01/02/2016,2016,02Febrer,Barcelona ciutat,25/10/1995,Nois,Marroc
87746,01/02/2016,2016,02Febrer,Barcelona ciutat,31/12/2000,Nois,Altra
87689,01/02/2016,2016,02Febrer,Barcelona comarques,31/12/1999,Nois,Marroc
87744,01/02/2016,2016,02Febrer,Tarragona,31/12/2001,Nois,Marroc
87748,02/02/2016,2016,02Febrer,Barcelona comarques,29/03/1999,Nois,Marroc
87777,02/02/2016,2016,02Febrer,Barcelona ciutat,19/12/2000,Noies,Altra
87749,02/02/2016,2016,02Febrer,Barcelona comarques,29/09/2002,Nois,Marroc
87816,03/02/2016,2016,02Febrer,Barcelona ciutat,23/05/1999,Nois,Marroc
87791,03/02/2016,2016,02Febrer,Barcelona ciutat,25/05/1998,Nois,Marroc
87817,03/02/2016,2016,02Febrer,Barcelona comarques,01/06/1998,Nois,Marroc
87820,03/02/2016,2016,02Febrer,Lleida,31/12/2001,Nois,Magreb (excloent Marroc)
87862,04/02/2016,2016,02Febrer,Girona,09/06/2002,Nois,Marroc
87863,05/02/2016,2016,02Febrer,Barcelona comarques,31/12/2000,Nois,Marroc
87940,06/02/2016,2016,02Febrer,Barcelona ciutat,05/02/2000,Nois,Altra
87942,07/02/2016,2016,02Febrer,Barcelona ciutat,21/09/2001,Noies,Països Subsharians
87984,08/02/2016,2016,02Febrer,Barcelona comarques,07/05/2000,Nois,Marroc
88035,09/02/2016,2016,02Febrer,Tarragona,15/04/1999,Nois,Marroc
88029,09/02/2016,2016,02Febrer,Barcelona comarques,02/06/2000,Nois,Marroc
88030,09/02/2016,2016,02Febrer,Barcelona comarques,31/12/1999,Nois,Magreb (excloent Marroc)
88048,10/02/2016,2016,02Febrer,Barcelona ciutat,18/12/2000,Nois,Marroc
88037,10/02/2016,2016,02Febrer,Barcelona comarques,04/04/1999,Nois,Marroc
88065,10/02/2016,2016,02Febrer,Barcelona ciutat,26/07/1998,Noies,Magreb (excloent Marroc)
88075,11/02/2016,2016,02Febrer,Barcelona ciutat,31/12/1999,Nois,Marroc
88096,12/02/2016,2016,02Febrer,Barcelona comarques,12/10/1998,Nois,Altra
88127,13/02/2016,2016,02Febrer,Tarragona,04/08/1999,Nois,Marroc
88128,13/02/2016,2016,02Febrer,Girona,31/12/2000,Nois,Altra
88130,14/02/2016,2016,02Febrer,Barcelona ciutat,19/11/2000,Nois,Altra
88133,14/02/2016,2016,02Febrer,Barcelona comarques,31/12/1999,Nois,Marroc
88134,14/02/2016,2016,02Febrer,Barcelona ciutat,26/06/1998,Nois,Marroc
88131,14/02/2016,2016,02Febrer,Barcelona comarques,08/11/1998,Nois,Altra
88151,15/02/2016,2016,02Febrer,Barcelona comarques,30/05/1999,Nois,Magreb (excloent Marroc)
88295,18/02/2016,2016,02Febrer,Barcelona ciutat,31/12/1999,Nois,Altra
88279,18/02/2016,2016,02Febrer,Barcelona ciutat,19/03/1998,Nois,Marroc
88285,18/02/2016,2016,02Febrer,Barcelona comarques,23/09/2000,Nois,Marroc
82031,18/02/2016,2016,02Febrer,Girona,17/11/1999,Nois,Marroc
88312,19/02/2016,2016,02Febrer,Barcelona comarques,25/08/1998,Nois,Marroc
88322,20/02/2016,2016,02Febrer,Barcelona ciutat,24/03/2000,Nois,Marroc
88320,20/02/2016,2016,02Febrer,Barcelona comarques,10/12/2000,Nois,Marroc
88330,22/02/2016,2016,02Febrer,Barcelona ciutat,31/12/2000,Nois,Marroc
88336,22/02/2016,2016,02Febrer,Barcelona comarques,31/12/2001,Nois,Marroc
85629,23/02/2016,2016,02Febrer,Barcelona comarques,31/12/1999,Nois,Marroc
88457,24/02/2016,2016,02Febrer,Tarragona,25/08/1998,Nois,Marroc
88403,24/02/2016,2016,02Febrer,Barcelona ciutat,10/02/2001,Nois,Marroc
88404,24/02/2016,2016,02Febrer,Barcelona ciutat,06/01/1994,Nois,Marroc
88417,24/02/2016,2016,02Febrer,Barcelona comarques,09/09/2001,Nois,Marroc
88456,24/02/2016,2016,02Febrer,Barcelona ciutat,14/06/1998,Nois,Marroc
76818,24/02/2016,2016,02Febrer,Girona,31/05/1999,Nois,Marroc
73867,24/02/2016,2016,02Febrer,Barcelona comarques,23/08/2002,Nois,Marroc
88528,26/02/2016,2016,02Febrer,Barcelona ciutat,20/03/2000,Nois,Marroc
88530,26/02/2016,2016,02Febrer,Barcelona ciutat,25/06/2001,Nois,Marroc
88537,26/02/2016,2016,02Febrer,Barcelona ciutat,08/03/1997,Nois,Marroc
88541,27/02/2016,2016,02Febrer,Barcelona ciutat,31/12/1999,Nois,Marroc
88545,27/02/2016,2016,02Febrer,Barcelona ciutat,29/05/2000,Nois,Marroc
88540,27/02/2016,2016,02Febrer,Barcelona ciutat,23/05/1999,Nois,Marroc
88546,27/02/2016,2016,02Febrer,Barcelona comarques,31/12/2000,Nois,Marroc
88544,27/02/2016,2016,02Febrer,Barcelona ciutat,31/12/1997,Nois,Països Subsharians
88625,01/03/2016,2016,03Març,Tarragona,01/04/2000,Nois,Marroc
88623,01/03/2016,2016,03Març,Barcelona ciutat,02/11/1999,Nois,Marroc
88624,01/03/2016,2016,03Març,Barcelona comarques,10/05/1999,Nois,Marroc
88674,02/03/2016,2016,03Març,Barcelona ciutat,01/01/2001,Nois,Marroc
88755,04/03/2016,2016,03Març,Tarragona,05/05/2000,Nois,Marroc
77677,04/03/2016,2016,03Març,Barcelona ciutat,08/06/1999,Nois,Altra
88753,04/03/2016,2016,03Març,Barcelona comarques,07/02/1999,Nois,Països Subsharians
88718,04/03/2016,2016,03Març,Barcelona ciutat,03/01/2002,Nois,Marroc
88756,05/03/2016,2016,03Març,Barcelona ciutat,31/12/1999,Nois,Marroc
88793,07/03/2016,2016,03Març,Barcelona ciutat,08/08/1999,Nois,Marroc
634656,07/06/2024,2024,06Juny,Lleida,18/02/2008,Nois,Països Subsharians
88767,07/03/2016,2016,03Març,Barcelona comarques,10/03/2002,Nois,Marroc
88783,07/03/2016,2016,03Març,Barcelona ciutat,20/04/2000,Nois,Marroc
88794,07/03/2016,2016,03Març,Barcelona comarques,17/11/1999,Nois,Marroc
84892,07/03/2016,2016,03Març,Barcelona ciutat,01/01/2002,Nois,Marroc
88835,08/03/2016,2016,03Març,Barcelona comarques,04/09/1999,Nois,Altra
88816,08/03/2016,2016,03Març,Barcelona ciutat,31/12/1999,Nois,Països Subsharians
88869,09/03/2016,2016,03Març,Barcelona ciutat,31/12/1999,Nois,Països Subsharians
88867,09/03/2016,2016,03Març,Barcelona comarques,31/12/1999,Nois,Països Subsharians
88866,09/03/2016,2016,03Març,Tarragona,31/12/1999,Nois,Països Subsharians
88868,09/03/2016,2016,03Març,Barcelona ciutat,31/12/1999,Nois,Països Subsharians
88917,10/03/2016,2016,03Març,Barcelona ciutat,01/01/1999,Nois,Marroc
88918,10/03/2016,2016,03Març,Tarragona,10/11/1999,Nois,Altra
88912,10/03/2016,2016,03Març,Barcelona ciutat,31/12/1998,Nois,Països Subsharians
88949,12/03/2016,2016,03Març,Barcelona ciutat,31/12/1999,Nois,Marroc
88950,13/03/2016,2016,03Març,Girona,07/06/1999,Nois,Marroc
89002,14/03/2016,2016,03Març,Àrea Metropolitana BCN,24/09/1998,Noies,Països Subsharians
88999,14/03/2016,2016,03Març,Barcelona ciutat,12/05/1999,Nois,Altra
89003,15/03/2016,2016,03Març,Barcelona ciutat,31/12/2000,Nois,Països Subsharians
89053,16/03/2016,2016,03Març,Barcelona ciutat,31/12/2003,Nois,Marroc
89113,17/03/2016,2016,03Març,Barcelona ciutat,21/01/2001,Nois,Marroc
89109,17/03/2016,2016,03Març,Barcelona ciutat,11/11/1999,Nois,Altra
89108,17/03/2016,2016,03Març,Barcelona comarques,11/11/1999,Nois,Altra
89114,17/03/2016,2016,03Març,Barcelona ciutat,15/09/1997,Nois,Marroc
89140,18/03/2016,2016,03Març,Barcelona ciutat,25/03/1999,Nois,Marroc
89115,18/03/2016,2016,03Març,Barcelona comarques,31/12/1999,Nois,Marroc
89136,18/03/2016,2016,03Març,Barcelona ciutat,31/12/1999,Nois,Altra
89139,18/03/2016,2016,03Març,Barcelona ciutat,30/08/1999,Nois,Altra
89141,19/03/2016,2016,03Març,Girona,09/02/2000,Noies,Altra
89143,20/03/2016,2016,03Març,Barcelona ciutat,14/04/2000,Nois,Marroc
89145,20/03/2016,2016,03Març,Lleida,12/02/1997,Nois,Marroc
89144,20/03/2016,2016,03Març,Tarragona,31/12/1999,Nois,Marroc
89206,21/03/2016,2016,03Març,Barcelona comarques,08/02/1999,Nois,Marroc
89170,21/03/2016,2016,03Març,Barcelona comarques,31/12/2002,Nois,Països Subsharians
89211,21/03/2016,2016,03Març,Barcelona ciutat,08/04/1999,Nois,Marroc
89273,22/03/2016,2016,03Març,Lleida,19/11/1999,Nois,Marroc
89270,22/03/2016,2016,03Març,Barcelona ciutat,07/10/2001,Nois,Marroc
89302,23/03/2016,2016,03Març,Barcelona ciutat,23/06/1999,Nois,Magreb (excloent Marroc)
89322,24/03/2016,2016,03Març,Barcelona comarques,30/09/1998,Nois,Marroc
89329,26/03/2016,2016,03Març,Barcelona ciutat,31/12/1999,Nois,Marroc
89330,27/03/2016,2016,03Març,Barcelona ciutat,31/12/1999,Nois,Països Subsharians
89331,28/03/2016,2016,03Març,Barcelona ciutat,22/12/1997,Nois,Altra
89332,28/03/2016,2016,03Març,Barcelona ciutat,31/12/2000,Nois,Marroc
89333,29/03/2016,2016,03Març,Barcelona ciutat,14/05/1999,Nois,Marroc
89397,30/03/2016,2016,03Març,Barcelona ciutat,31/12/2003,Nois,Marroc
89369,30/03/2016,2016,03Març,Barcelona ciutat,04/06/2001,Nois,Marroc
89503,03/04/2016,2016,04Abril,Barcelona ciutat,12/06/2000,Nois,Marroc
89502,03/04/2016,2016,04Abril,Barcelona ciutat,26/11/1998,Nois,Marroc
89551,04/04/2016,2016,04Abril,Barcelona ciutat,17/05/2000,Nois,Altra
86887,06/04/2016,2016,04Abril,Barcelona ciutat,09/07/2001,Nois,Marroc
89601,06/04/2016,2016,04Abril,Barcelona comarques,11/10/2001,Nois,Marroc
89625,07/04/2016,2016,04Abril,Barcelona ciutat,31/12/1998,Nois,Altra
89653,08/04/2016,2016,04Abril,Barcelona comarques,26/02/1999,Nois,Altra
89654,08/04/2016,2016,04Abril,Barcelona ciutat,08/09/1999,Nois,Marroc
89655,09/04/2016,2016,04Abril,Barcelona ciutat,31/12/1999,Nois,Altra
89656,10/04/2016,2016,04Abril,Barcelona ciutat,15/08/1997,Nois,Marroc
89657,10/04/2016,2016,04Abril,Àrea Metropolitana BCN,12/12/1997,Noies,Països Subsharians
89710,11/04/2016,2016,04Abril,Barcelona ciutat,06/11/1999,Nois,Marroc
89761,12/04/2016,2016,04Abril,Barcelona ciutat,01/12/1998,Nois,Països Subsharians
89760,12/04/2016,2016,04Abril,Barcelona ciutat,31/12/2002,Nois,Marroc
89789,13/04/2016,2016,04Abril,Barcelona ciutat,08/04/2000,Nois,Marroc
89784,13/04/2016,2016,04Abril,Girona,18/05/1999,Nois,Marroc
89795,13/04/2016,2016,04Abril,Girona,05/10/2000,Nois,Marroc
89917,15/04/2016,2016,04Abril,Barcelona ciutat,31/12/1999,Nois,Països Subsharians
89919,16/04/2016,2016,04Abril,Barcelona ciutat,31/12/2000,Nois,Marroc
83814,17/04/2016,2016,04Abril,Àrea Metropolitana BCN,02/01/2002,Noies,Altra
89958,18/04/2016,2016,04Abril,Barcelona ciutat,19/07/1998,Nois,Altra
89956,18/04/2016,2016,04Abril,Barcelona ciutat,31/12/1998,Nois,Altra
89952,18/04/2016,2016,04Abril,Barcelona comarques,31/12/1999,Nois,Marroc
82715,19/04/2016,2016,04Abril,Barcelona ciutat,01/01/1999,Nois,Marroc
85458,19/04/2016,2016,04Abril,Barcelona ciutat,31/12/2000,Nois,Marroc
89975,19/04/2016,2016,04Abril,Girona,07/01/1999,Nois,Marroc
90046,20/04/2016,2016,04Abril,Barcelona ciutat,31/12/1998,Nois,Altra
90088,21/04/2016,2016,04Abril,Barcelona comarques,16/06/1999,Nois,Marroc
90242,26/04/2016,2016,04Abril,Barcelona ciutat,31/12/1999,Nois,Marroc
90247,26/04/2016,2016,04Abril,Tarragona,27/07/1999,Nois,Marroc
90248,26/04/2016,2016,04Abril,Barcelona ciutat,21/09/1998,Nois,Marroc
90172,26/04/2016,2016,04Abril,Barcelona ciutat,06/03/1999,Nois,Marroc
90170,26/04/2016,2016,04Abril,Barcelona comarques,31/12/2000,Nois,Marroc
74083,27/04/2016,2016,04Abril,Barcelona comarques,22/11/2000,Nois,Marroc
90249,27/04/2016,2016,04Abril,Tarragona,31/12/1999,Nois,Magreb (excloent Marroc)
90308,28/04/2016,2016,04Abril,Lleida,07/12/1999,Nois,Marroc
90316,29/04/2016,2016,04Abril,Lleida,01/01/1999,Nois,Marroc
90344,29/04/2016,2016,04Abril,Barcelona ciutat,10/02/1998,Nois,Marroc
90345,30/04/2016,2016,04Abril,Barcelona ciutat,31/12/1999,Nois,Marroc
90346,02/05/2016,2016,05Maig,Barcelona ciutat,01/01/2000,Nois,Marroc
90375,02/05/2016,2016,05Maig,Girona,31/08/1998,Nois,Marroc
90376,02/05/2016,2016,05Maig,Girona,15/09/1998,Nois,Marroc
90477,05/05/2016,2016,05Maig,Barcelona ciutat,14/02/2000,Nois,Marroc
90478,05/05/2016,2016,05Maig,Barcelona ciutat,07/09/1999,Nois,Marroc
90453,05/05/2016,2016,05Maig,Barcelona ciutat,31/12/2001,Nois,Marroc
90454,05/05/2016,2016,05Maig,Barcelona ciutat,13/02/1999,Nois,Marroc
90473,05/05/2016,2016,05Maig,Barcelona ciutat,11/09/1998,Nois,Marroc
90482,06/05/2016,2016,05Maig,Barcelona ciutat,17/05/2001,Nois,Marroc
90484,06/05/2016,2016,05Maig,Barcelona ciutat,27/11/2001,Nois,Marroc
90480,06/05/2016,2016,05Maig,Terres de l'Ebre,21/07/2000,Nois,Marroc
90511,06/05/2016,2016,05Maig,Barcelona comarques,31/12/2000,Nois,No informada
90479,06/05/2016,2016,05Maig,Barcelona ciutat,26/02/1999,Nois,Altra
90513,06/05/2016,2016,05Maig,Barcelona comarques,17/12/1998,Nois,Marroc
90518,07/05/2016,2016,05Maig,Girona,27/12/2000,Nois,Marroc
90520,07/05/2016,2016,05Maig,Barcelona ciutat,14/07/1999,Nois,Magreb (excloent Marroc)
90519,07/05/2016,2016,05Maig,Tarragona,18/11/1998,Nois,Marroc
90524,08/05/2016,2016,05Maig,Barcelona ciutat,28/07/1999,Nois,Magreb (excloent Marroc)
90523,08/05/2016,2016,05Maig,Barcelona ciutat,12/04/1999,Nois,Magreb (excloent Marroc)
90521,08/05/2016,2016,05Maig,Barcelona ciutat,07/07/1998,Nois,Marroc
90559,09/05/2016,2016,05Maig,Barcelona comarques,13/01/2001,Nois,Països Subsharians
90536,09/05/2016,2016,05Maig,Barcelona comarques,31/12/1999,Nois,Marroc
90612,10/05/2016,2016,05Maig,Girona,04/07/2001,Nois,Marroc
90611,10/05/2016,2016,05Maig,Barcelona ciutat,25/04/1999,Nois,Marroc
90569,10/05/2016,2016,05Maig,Tarragona,10/06/2000,Nois,Marroc
90568,10/05/2016,2016,05Maig,Barcelona comarques,30/07/1998,Nois,Marroc
90653,11/05/2016,2016,05Maig,Barcelona ciutat,12/07/1999,Nois,Altra
90655,12/05/2016,2016,05Maig,Tarragona,31/12/1999,Nois,Marroc
90702,12/05/2016,2016,05Maig,Tarragona,31/12/2002,Nois,Marroc
90701,12/05/2016,2016,05Maig,Barcelona ciutat,05/09/1999,Nois,Marroc
90703,13/05/2016,2016,05Maig,Barcelona ciutat,01/05/1999,Nois,Marroc
90743,13/05/2016,2016,05Maig,Barcelona ciutat,31/12/1999,Nois,Altra
90754,13/05/2016,2016,05Maig,Barcelona comarques,31/01/1999,Nois,Altra
90867,18/05/2016,2016,05Maig,Tarragona,22/03/2000,Nois,Marroc
90868,19/05/2016,2016,05Maig,Barcelona ciutat,29/07/1999,Nois,Altra
90943,20/05/2016,2016,05Maig,Barcelona ciutat,02/02/2000,Nois,Marroc
90942,20/05/2016,2016,05Maig,Barcelona ciutat,19/12/1999,Nois,Marroc
90981,21/05/2016,2016,05Maig,Barcelona ciutat,28/05/2000,Nois,Marroc
90983,21/05/2016,2016,05Maig,Girona,01/09/1997,Nois,Marroc
90987,22/05/2016,2016,05Maig,Barcelona ciutat,02/11/2000,Nois,Marroc
90984,22/05/2016,2016,05Maig,Tarragona,21/06/1999,Nois,Marroc
90986,22/05/2016,2016,05Maig,Barcelona comarques,29/08/2000,Nois,Marroc
90985,22/05/2016,2016,05Maig,Barcelona ciutat,31/12/2001,Nois,Marroc
91044,23/05/2016,2016,05Maig,Barcelona ciutat,23/11/2001,Nois,Marroc
91086,24/05/2016,2016,05Maig,Barcelona comarques,30/03/2000,Nois,Marroc
91102,24/05/2016,2016,05Maig,Barcelona ciutat,02/06/1998,Nois,Marroc
91111,24/05/2016,2016,05Maig,Barcelona comarques,28/08/2000,Nois,Marroc
91112,24/05/2016,2016,05Maig,Barcelona comarques,31/12/2000,Nois,Marroc
91216,27/05/2016,2016,05Maig,Girona,19/07/1999,Nois,Marroc
91222,29/05/2016,2016,05Maig,Barcelona ciutat,30/12/1998,Nois,Marroc
91221,29/05/2016,2016,05Maig,Barcelona ciutat,08/04/1999,Nois,Marroc
91220,29/05/2016,2016,05Maig,Barcelona ciutat,31/12/2001,Noies,Altra
91219,29/05/2016,2016,05Maig,Barcelona comarques,31/12/1999,Nois,Marroc
91218,29/05/2016,2016,05Maig,Barcelona comarques,31/12/2000,Nois,Marroc
91268,30/05/2016,2016,05Maig,Barcelona ciutat,23/05/1999,Nois,Països Subsharians
91291,31/05/2016,2016,05Maig,Barcelona comarques,26/12/1999,Nois,Països Subsharians
91330,01/06/2016,2016,06Juny,Barcelona comarques,31/12/2000,Nois,Marroc
91331,01/06/2016,2016,06Juny,Barcelona comarques,05/10/2000,Nois,Altra
91323,01/06/2016,2016,06Juny,Barcelona ciutat,27/07/1999,Nois,Marroc
91293,01/06/2016,2016,06Juny,Barcelona ciutat,08/01/2000,Nois,Marroc
91333,02/06/2016,2016,06Juny,Barcelona comarques,31/12/2000,Nois,Marroc
85400,03/06/2016,2016,06Juny,Barcelona comarques,26/12/1999,Nois,Països Subsharians
85255,03/06/2016,2016,06Juny,Barcelona ciutat,20/07/1998,Nois,Magreb (excloent Marroc)
91374,03/06/2016,2016,06Juny,Barcelona comarques,05/07/1999,Nois,Magreb (excloent Marroc)
91373,03/06/2016,2016,06Juny,Barcelona ciutat,05/01/1999,Nois,Marroc
91388,05/06/2016,2016,06Juny,Girona,30/05/2001,Nois,Marroc
91392,05/06/2016,2016,06Juny,Barcelona ciutat,31/12/1999,Nois,Països Subsharians
91616,11/06/2016,2016,06Juny,Barcelona ciutat,25/01/1999,Nois,Marroc
91619,11/06/2016,2016,06Juny,Barcelona ciutat,17/09/1998,Nois,Marroc
91664,13/06/2016,2016,06Juny,Barcelona ciutat,31/12/1999,Nois,Marroc
91663,13/06/2016,2016,06Juny,Barcelona ciutat,31/12/1998,Nois,Marroc
82667,14/06/2016,2016,06Juny,Barcelona ciutat,19/06/1999,Nois,Marroc
