SEMESTER,CAT,AGE,SEX,CONCEPT,status,value
2004S1,TOTAL,Y073,M,POP,,26015
2004S1,TOTAL,Y073,F,POP,,33532
2004S1,TOTAL,Y073,TOTAL,POP,,59547
2004S1,TOTAL,Y074,M,POP,,23946
2004S1,TOTAL,Y074,F,POP,,31007
2004S1,TOTAL,Y074,TOTAL,POP,,54953
2004S1,TOTAL,Y075,M,POP,,22783
2004S1,TOTAL,Y075,F,POP,,30534
2004S1,TOTAL,Y075,TOTAL,POP,,53317
2004S1,TOTAL,Y076,M,POP,,21007
2004S1,TOTAL,Y076,F,POP,,28915
2004S1,TOTAL,Y076,TOTAL,POP,,49922
2004S1,TOTAL,Y077,M,POP,,20322
2004S1,TOTAL,Y077,F,POP,,28967
2004S1,TOTAL,Y077,TOTAL,POP,,49289
2004S1,TOTAL,Y078,M,POP,,18747
2004S1,TOTAL,Y078,F,POP,,27249
2004S1,TOTAL,Y078,TOTAL,POP,,45996
2004S1,TOTAL,Y079,M,POP,,17461
2004S1,TOTAL,Y079,F,POP,,26128
2004S1,TOTAL,Y079,TOTAL,POP,,43589
2004S1,TOTAL,Y080,M,POP,,15727
2004S1,TOTAL,Y080,F,POP,,24228
2004S1,TOTAL,Y080,TOTAL,POP,,39955
2004S1,TOTAL,Y081,M,POP,,14052
2004S1,TOTAL,Y081,F,POP,,23469
2004S1,TOTAL,Y081,TOTAL,POP,,37521
2004S1,TOTAL,Y082,M,POP,,12685
2004S1,TOTAL,Y082,F,POP,,20775
2004S1,TOTAL,Y082,TOTAL,POP,,33460
2004S1,TOTAL,Y083,M,POP,,10010
2004S1,TOTAL,Y083,F,POP,,19253
2004S1,TOTAL,Y083,TOTAL,POP,,29263
2004S1,TOTAL,Y084,M,POP,,7897
2004S1,TOTAL,Y084,F,POP,,15517
2004S1,TOTAL,Y084,TOTAL,POP,,23414
2004S1,TOTAL,Y085,M,POP,,6904
2004S1,TOTAL,Y085,F,POP,,14625
2004S1,TOTAL,Y085,TOTAL,POP,,21529
2004S1,TOTAL,Y086,M,POP,,5797
2004S1,TOTAL,Y086,F,POP,,12535
2004S1,TOTAL,Y086,TOTAL,POP,,18332
2004S1,TOTAL,Y087,M,POP,,5004
2004S1,TOTAL,Y087,F,POP,,11052
2004S1,TOTAL,Y087,TOTAL,POP,,16056
2004S1,TOTAL,Y088,M,POP,,4314
2004S1,TOTAL,Y088,F,POP,,9670
2004S1,TOTAL,Y088,TOTAL,POP,,13984
2004S1,TOTAL,Y089,M,POP,,3504
2004S1,TOTAL,Y089,F,POP,,8623
2004S1,TOTAL,Y089,TOTAL,POP,,12127
2004S1,TOTAL,Y090,M,POP,,2839
2004S1,TOTAL,Y090,F,POP,,7157
2004S1,TOTAL,Y090,TOTAL,POP,,9996
2004S1,TOTAL,Y091,M,POP,,2241
2004S1,TOTAL,Y091,F,POP,,5971
2004S1,TOTAL,Y091,TOTAL,POP,,8212
2004S1,TOTAL,Y092,M,POP,,1661
2004S1,TOTAL,Y092,F,POP,,4719
2004S1,TOTAL,Y092,TOTAL,POP,,6380
2004S1,TOTAL,Y093,M,POP,,1371
2004S1,TOTAL,Y093,F,POP,,3679
2004S1,TOTAL,Y093,TOTAL,POP,,5050
2004S1,TOTAL,Y094,M,POP,,874
2004S1,TOTAL,Y094,F,POP,,2701
2004S1,TOTAL,Y094,TOTAL,POP,,3575
2004S1,TOTAL,Y095,M,POP,,639
2004S1,TOTAL,Y095,F,POP,,1899
2004S1,TOTAL,Y095,TOTAL,POP,,2538
2004S1,TOTAL,Y096,M,POP,,407
2004S1,TOTAL,Y096,F,POP,,1404
2004S1,TOTAL,Y096,TOTAL,POP,,1811
2004S1,TOTAL,Y097,M,POP,,268
2004S1,TOTAL,Y097,F,POP,,967
2004S1,TOTAL,Y097,TOTAL,POP,,1235
2004S1,TOTAL,Y098,M,POP,,166
2004S1,TOTAL,Y098,F,POP,,651
2004S1,TOTAL,Y098,TOTAL,POP,,817
2004S1,TOTAL,Y_GE099,M,POP,,287
2004S1,TOTAL,Y_GE099,F,POP,,1001
2004S1,TOTAL,Y_GE099,TOTAL,POP,,1288
2004S1,TOTAL,TOTAL,M,POP,,3293661
2004S1,TOTAL,TOTAL,F,POP,,3399636
2004S1,TOTAL,TOTAL,TOTAL,POP,,6693297
2004S2,TOTAL,Y000,M,POP,,38611
2004S2,TOTAL,Y000,F,POP,,36409
2004S2,TOTAL,Y000,TOTAL,POP,,75020
2004S2,TOTAL,Y001,M,POP,,37081
2004S2,TOTAL,Y001,F,POP,,34957
2004S2,TOTAL,Y001,TOTAL,POP,,72038
2004S2,TOTAL,Y002,M,POP,,35735
2004S2,TOTAL,Y002,F,POP,,33804
2004S2,TOTAL,Y002,TOTAL,POP,,69539
2004S2,TOTAL,Y003,M,POP,,35046
2004S2,TOTAL,Y003,F,POP,,33280
2004S2,TOTAL,Y003,TOTAL,POP,,68326
2004S2,TOTAL,Y004,M,POP,,33797
2004S2,TOTAL,Y004,F,POP,,32017
2004S2,TOTAL,Y004,TOTAL,POP,,65814
2004S2,TOTAL,Y005,M,POP,,32417
2004S2,TOTAL,Y005,F,POP,,30504
2004S2,TOTAL,Y005,TOTAL,POP,,62921
2004S2,TOTAL,Y006,M,POP,,32486
2004S2,TOTAL,Y006,F,POP,,30096
2004S2,TOTAL,Y006,TOTAL,POP,,62582
2004S2,TOTAL,Y007,M,POP,,31894
2004S2,TOTAL,Y007,F,POP,,29742
2004S2,TOTAL,Y007,TOTAL,POP,,61636
2004S2,TOTAL,Y008,M,POP,,30734
2004S2,TOTAL,Y008,F,POP,,28927
2004S2,TOTAL,Y008,TOTAL,POP,,59661
2004S2,TOTAL,Y009,M,POP,,30270
2004S2,TOTAL,Y009,F,POP,,28808
2004S2,TOTAL,Y009,TOTAL,POP,,59078
2004S2,TOTAL,Y010,M,POP,,30264
2004S2,TOTAL,Y010,F,POP,,29046
2004S2,TOTAL,Y010,TOTAL,POP,,59310
2004S2,TOTAL,Y011,M,POP,,30891
2004S2,TOTAL,Y011,F,POP,,29705
2004S2,TOTAL,Y011,TOTAL,POP,,60596
2004S2,TOTAL,Y012,M,POP,,31370
2004S2,TOTAL,Y012,F,POP,,29665
2004S2,TOTAL,Y012,TOTAL,POP,,61035
2004S2,TOTAL,Y013,M,POP,,31324
2004S2,TOTAL,Y013,F,POP,,29484
2004S2,TOTAL,Y013,TOTAL,POP,,60808
2004S2,TOTAL,Y014,M,POP,,31628
2004S2,TOTAL,Y014,F,POP,,29797
2004S2,TOTAL,Y014,TOTAL,POP,,61425
2004S2,TOTAL,Y015,M,POP,,31919
2004S2,TOTAL,Y015,F,POP,,30180
2004S2,TOTAL,Y015,TOTAL,POP,,62099
2004S2,TOTAL,Y016,M,POP,,32286
2004S2,TOTAL,Y016,F,POP,,30771
2004S2,TOTAL,Y016,TOTAL,POP,,63057
2004S2,TOTAL,Y017,M,POP,,33150
2004S2,TOTAL,Y017,F,POP,,31499
2004S2,TOTAL,Y017,TOTAL,POP,,64649
2004S2,TOTAL,Y018,M,POP,,34590
2004S2,TOTAL,Y018,F,POP,,33254
2004S2,TOTAL,Y018,TOTAL,POP,,67844
2004S2,TOTAL,Y019,M,POP,,36458
2004S2,TOTAL,Y019,F,POP,,35094
2004S2,TOTAL,Y019,TOTAL,POP,,71552
2004S2,TOTAL,Y020,M,POP,,38410
2004S2,TOTAL,Y020,F,POP,,37151
2004S2,TOTAL,Y020,TOTAL,POP,,75561
2004S2,TOTAL,Y021,M,POP,,41180
2004S2,TOTAL,Y021,F,POP,,40150
2004S2,TOTAL,Y021,TOTAL,POP,,81330
2004S2,TOTAL,Y022,M,POP,,45079
2004S2,TOTAL,Y022,F,POP,,43288
2004S2,TOTAL,Y022,TOTAL,POP,,88367
2004S2,TOTAL,Y023,M,POP,,49048
2004S2,TOTAL,Y023,F,POP,,47037
2004S2,TOTAL,Y023,TOTAL,POP,,96085
2004S2,TOTAL,Y024,M,POP,,52992
2004S2,TOTAL,Y024,F,POP,,50524
2004S2,TOTAL,Y024,TOTAL,POP,,103516
2004S2,TOTAL,Y025,M,POP,,57733
2004S2,TOTAL,Y025,F,POP,,54179
2004S2,TOTAL,Y025,TOTAL,POP,,111912
2004S2,TOTAL,Y026,M,POP,,61416
2004S2,TOTAL,Y026,F,POP,,57738
2004S2,TOTAL,Y026,TOTAL,POP,,119154
2004S2,TOTAL,Y027,M,POP,,63884
2004S2,TOTAL,Y027,F,POP,,60135
2004S2,TOTAL,Y027,TOTAL,POP,,124019
2004S2,TOTAL,Y028,M,POP,,65866
2004S2,TOTAL,Y028,F,POP,,61346
2004S2,TOTAL,Y028,TOTAL,POP,,127212
2004S2,TOTAL,Y029,M,POP,,66417
2004S2,TOTAL,Y029,F,POP,,61159
2004S2,TOTAL,Y029,TOTAL,POP,,127576
2004S2,TOTAL,Y030,M,POP,,65701
2004S2,TOTAL,Y030,F,POP,,60107
2004S2,TOTAL,Y030,TOTAL,POP,,125808
2004S2,TOTAL,Y031,M,POP,,64418
2004S2,TOTAL,Y031,F,POP,,59404
2004S2,TOTAL,Y031,TOTAL,POP,,123822
2004S2,TOTAL,Y032,M,POP,,63455
2004S2,TOTAL,Y032,F,POP,,58060
2004S2,TOTAL,Y032,TOTAL,POP,,121515
2004S2,TOTAL,Y033,M,POP,,62075
2004S2,TOTAL,Y033,F,POP,,56802
2004S2,TOTAL,Y033,TOTAL,POP,,118877
2004S2,TOTAL,Y034,M,POP,,60764
2004S2,TOTAL,Y034,F,POP,,55670
2004S2,TOTAL,Y034,TOTAL,POP,,116434
2004S2,TOTAL,Y035,M,POP,,59213
2004S2,TOTAL,Y035,F,POP,,54652
2004S2,TOTAL,Y035,TOTAL,POP,,113865
2004S2,TOTAL,Y036,M,POP,,58713
2004S2,TOTAL,Y036,F,POP,,54846
2004S2,TOTAL,Y036,TOTAL,POP,,113559
2004S2,TOTAL,Y037,M,POP,,58246
2004S2,TOTAL,Y037,F,POP,,54626
2004S2,TOTAL,Y037,TOTAL,POP,,112872
2004S2,TOTAL,Y038,M,POP,,57060
2004S2,TOTAL,Y038,F,POP,,54036
2004S2,TOTAL,Y038,TOTAL,POP,,111096
2004S2,TOTAL,Y039,M,POP,,56822
2004S2,TOTAL,Y039,F,POP,,54121
2004S2,TOTAL,Y039,TOTAL,POP,,110943
2004S2,TOTAL,Y040,M,POP,,54956
2004S2,TOTAL,Y040,F,POP,,53036
2004S2,TOTAL,Y040,TOTAL,POP,,107992
2004S2,TOTAL,Y041,M,POP,,52496
2004S2,TOTAL,Y041,F,POP,,51080
2004S2,TOTAL,Y041,TOTAL,POP,,103576
2004S2,TOTAL,Y042,M,POP,,51005
2004S2,TOTAL,Y042,F,POP,,50181
2004S2,TOTAL,Y042,TOTAL,POP,,101186
2004S2,TOTAL,Y043,M,POP,,49963
2004S2,TOTAL,Y043,F,POP,,49920
2004S2,TOTAL,Y043,TOTAL,POP,,99883
2004S2,TOTAL,Y044,M,POP,,49560
2004S2,TOTAL,Y044,F,POP,,49732
2004S2,TOTAL,Y044,TOTAL,POP,,99292
2004S2,TOTAL,Y045,M,POP,,48788
2004S2,TOTAL,Y045,F,POP,,49085
2004S2,TOTAL,Y045,TOTAL,POP,,97873
2004S2,TOTAL,Y046,M,POP,,48070
2004S2,TOTAL,Y046,F,POP,,48278
2004S2,TOTAL,Y046,TOTAL,POP,,96348
2004S2,TOTAL,Y047,M,POP,,46051
2004S2,TOTAL,Y047,F,POP,,46543
2004S2,TOTAL,Y047,TOTAL,POP,,92594
2004S2,TOTAL,Y048,M,POP,,44280
2004S2,TOTAL,Y048,F,POP,,44780
2004S2,TOTAL,Y048,TOTAL,POP,,89060
2004S2,TOTAL,Y049,M,POP,,43074
2004S2,TOTAL,Y049,F,POP,,43867
2004S2,TOTAL,Y049,TOTAL,POP,,86941
2004S2,TOTAL,Y050,M,POP,,42314
2004S2,TOTAL,Y050,F,POP,,43347
2004S2,TOTAL,Y050,TOTAL,POP,,85661
2004S2,TOTAL,Y051,M,POP,,42463
2004S2,TOTAL,Y051,F,POP,,43295
2004S2,TOTAL,Y051,TOTAL,POP,,85758
2004S2,TOTAL,Y052,M,POP,,41027
2004S2,TOTAL,Y052,F,POP,,42185
2004S2,TOTAL,Y052,TOTAL,POP,,83212
2004S2,TOTAL,Y053,M,POP,,39350
2004S2,TOTAL,Y053,F,POP,,40521
2004S2,TOTAL,Y053,TOTAL,POP,,79871
2004S2,TOTAL,Y054,M,POP,,39731
2004S2,TOTAL,Y054,F,POP,,41137
2004S2,TOTAL,Y054,TOTAL,POP,,80868
2004S2,TOTAL,Y055,M,POP,,42054
2004S2,TOTAL,Y055,F,POP,,43594
2004S2,TOTAL,Y055,TOTAL,POP,,85648
2004S2,TOTAL,Y056,M,POP,,41349
2004S2,TOTAL,Y056,F,POP,,43071
2004S2,TOTAL,Y056,TOTAL,POP,,84420
2004S2,TOTAL,Y057,M,POP,,38416
2004S2,TOTAL,Y057,F,POP,,39883
2004S2,TOTAL,Y057,TOTAL,POP,,78299
2004S2,TOTAL,Y058,M,POP,,38138
2004S2,TOTAL,Y058,F,POP,,39721
2004S2,TOTAL,Y058,TOTAL,POP,,77859
2004S2,TOTAL,Y059,M,POP,,37971
2004S2,TOTAL,Y059,F,POP,,39740
2004S2,TOTAL,Y059,TOTAL,POP,,77711
2004S2,TOTAL,Y060,M,POP,,36116
2004S2,TOTAL,Y060,F,POP,,38004
2004S2,TOTAL,Y060,TOTAL,POP,,74120
2004S2,TOTAL,Y061,M,POP,,33070
2004S2,TOTAL,Y061,F,POP,,34687
2004S2,TOTAL,Y061,TOTAL,POP,,67757
2004S2,TOTAL,Y062,M,POP,,29479
2004S2,TOTAL,Y062,F,POP,,31008
2004S2,TOTAL,Y062,TOTAL,POP,,60487
2004S2,TOTAL,Y063,M,POP,,32309
2004S2,TOTAL,Y063,F,POP,,33939
2004S2,TOTAL,Y063,TOTAL,POP,,66248
2004S2,TOTAL,Y064,M,POP,,28054
2004S2,TOTAL,Y064,F,POP,,29704
2004S2,TOTAL,Y064,TOTAL,POP,,57758
2004S2,TOTAL,Y065,M,POP,,22692
2004S2,TOTAL,Y065,F,POP,,24336
2004S2,TOTAL,Y065,TOTAL,POP,,47028
2004S2,TOTAL,Y066,M,POP,,27555
2004S2,TOTAL,Y066,F,POP,,29865
2004S2,TOTAL,Y066,TOTAL,POP,,57420
2004S2,TOTAL,Y067,M,POP,,30407
2004S2,TOTAL,Y067,F,POP,,34178
2004S2,TOTAL,Y067,TOTAL,POP,,64585
2004S2,TOTAL,Y068,M,POP,,30163
2004S2,TOTAL,Y068,F,POP,,34914
2004S2,TOTAL,Y068,TOTAL,POP,,65077
2004S2,TOTAL,Y069,M,POP,,29163
2004S2,TOTAL,Y069,F,POP,,33763
2004S2,TOTAL,Y069,TOTAL,POP,,62926
2004S2,TOTAL,Y070,M,POP,,28845
2004S2,TOTAL,Y070,F,POP,,34015
2004S2,TOTAL,Y070,TOTAL,POP,,62860
2004S2,TOTAL,Y071,M,POP,,28467
2004S2,TOTAL,Y071,F,POP,,34291
2004S2,TOTAL,Y071,TOTAL,POP,,62758
2004S2,TOTAL,Y072,M,POP,,27166
2004S2,TOTAL,Y072,F,POP,,33633
2004S2,TOTAL,Y072,TOTAL,POP,,60799
2004S2,TOTAL,Y073,M,POP,,25972
2004S2,TOTAL,Y073,F,POP,,33194
2004S2,TOTAL,Y073,TOTAL,POP,,59166
2004S2,TOTAL,Y074,M,POP,,24610
2004S2,TOTAL,Y074,F,POP,,32044
2004S2,TOTAL,Y074,TOTAL,POP,,56654
2004S2,TOTAL,Y075,M,POP,,22951
2004S2,TOTAL,Y075,F,POP,,30546
2004S2,TOTAL,Y075,TOTAL,POP,,53497
2004S2,TOTAL,Y076,M,POP,,21463
2004S2,TOTAL,Y076,F,POP,,29414
2004S2,TOTAL,Y076,TOTAL,POP,,50877
2004S2,TOTAL,Y077,M,POP,,20212
2004S2,TOTAL,Y077,F,POP,,28672
2004S2,TOTAL,Y077,TOTAL,POP,,48884
2004S2,TOTAL,Y078,M,POP,,19050
2004S2,TOTAL,Y078,F,POP,,27799
2004S2,TOTAL,Y078,TOTAL,POP,,46849
2004S2,TOTAL,Y079,M,POP,,17607
2004S2,TOTAL,Y079,F,POP,,26278
2004S2,TOTAL,Y079,TOTAL,POP,,43885
2004S2,TOTAL,Y080,M,POP,,16030
2004S2,TOTAL,Y080,F,POP,,24799
2004S2,TOTAL,Y080,TOTAL,POP,,40829
2004S2,TOTAL,Y081,M,POP,,14380
2004S2,TOTAL,Y081,F,POP,,23479
2004S2,TOTAL,Y081,TOTAL,POP,,37859
2004S2,TOTAL,Y082,M,POP,,12831
2004S2,TOTAL,Y082,F,POP,,21537
2004S2,TOTAL,Y082,TOTAL,POP,,34368
2004S2,TOTAL,Y083,M,POP,,10848
2004S2,TOTAL,Y083,F,POP,,19558
2004S2,TOTAL,Y083,TOTAL,POP,,30406
2004S2,TOTAL,Y084,M,POP,,8477
2004S2,TOTAL,Y084,F,POP,,16766
2004S2,TOTAL,Y084,TOTAL,POP,,25243
2004S2,TOTAL,Y085,M,POP,,7018
2004S2,TOTAL,Y085,F,POP,,14583
2004S2,TOTAL,Y085,TOTAL,POP,,21601
2004S2,TOTAL,Y086,M,POP,,5962
2004S2,TOTAL,Y086,F,POP,,13047
2004S2,TOTAL,Y086,TOTAL,POP,,19009
2004S2,TOTAL,Y087,M,POP,,5037
2004S2,TOTAL,Y087,F,POP,,11159
2004S2,TOTAL,Y087,TOTAL,POP,,16196
2004S2,TOTAL,Y088,M,POP,,4332
2004S2,TOTAL,Y088,F,POP,,9822
2004S2,TOTAL,Y088,TOTAL,POP,,14154
2004S2,TOTAL,Y089,M,POP,,3524
2004S2,TOTAL,Y089,F,POP,,8544
2004S2,TOTAL,Y089,TOTAL,POP,,12068
2004S2,TOTAL,Y090,M,POP,,2875
2004S2,TOTAL,Y090,F,POP,,7335
2004S2,TOTAL,Y090,TOTAL,POP,,10210
2004S2,TOTAL,Y091,M,POP,,2276
2004S2,TOTAL,Y091,F,POP,,6052
2004S2,TOTAL,Y091,TOTAL,POP,,8328
2004S2,TOTAL,Y092,M,POP,,1724
2004S2,TOTAL,Y092,F,POP,,4874
2004S2,TOTAL,Y092,TOTAL,POP,,6598
2004S2,TOTAL,Y093,M,POP,,1327
2004S2,TOTAL,Y093,F,POP,,3763
2004S2,TOTAL,Y093,TOTAL,POP,,5090
2004S2,TOTAL,Y094,M,POP,,964
2004S2,TOTAL,Y094,F,POP,,2842
2004S2,TOTAL,Y094,TOTAL,POP,,3806
2004S2,TOTAL,Y095,M,POP,,655
2004S2,TOTAL,Y095,F,POP,,2015
2004S2,TOTAL,Y095,TOTAL,POP,,2670
2004S2,TOTAL,Y096,M,POP,,430
2004S2,TOTAL,Y096,F,POP,,1419
2004S2,TOTAL,Y096,TOTAL,POP,,1849
2004S2,TOTAL,Y097,M,POP,,285
2004S2,TOTAL,Y097,F,POP,,1024
2004S2,TOTAL,Y097,TOTAL,POP,,1309
2004S2,TOTAL,Y098,M,POP,,183
2004S2,TOTAL,Y098,F,POP,,684
2004S2,TOTAL,Y098,TOTAL,POP,,867
2004S2,TOTAL,Y_GE099,M,POP,,293
2004S2,TOTAL,Y_GE099,F,POP,,1061
2004S2,TOTAL,Y_GE099,TOTAL,POP,,1354
2004S2,TOTAL,TOTAL,M,POP,,3336301
2004S2,TOTAL,TOTAL,F,POP,,3433713
2004S2,TOTAL,TOTAL,TOTAL,POP,,6770014
2005S1,TOTAL,Y000,M,POP,,39399
2005S1,TOTAL,Y000,F,POP,,37454
2005S1,TOTAL,Y000,TOTAL,POP,,76853
2005S1,TOTAL,Y001,M,POP,,38351
2005S1,TOTAL,Y001,F,POP,,36048
2005S1,TOTAL,Y001,TOTAL,POP,,74399
2005S1,TOTAL,Y002,M,POP,,36354
2005S1,TOTAL,Y002,F,POP,,34298
2005S1,TOTAL,Y002,TOTAL,POP,,70652
2005S1,TOTAL,Y003,M,POP,,35545
2005S1,TOTAL,Y003,F,POP,,33805
2005S1,TOTAL,Y003,TOTAL,POP,,69350
2005S1,TOTAL,Y004,M,POP,,34965
2005S1,TOTAL,Y004,F,POP,,33050
2005S1,TOTAL,Y004,TOTAL,POP,,68015
2005S1,TOTAL,Y005,M,POP,,33092
2005S1,TOTAL,Y005,F,POP,,31532
2005S1,TOTAL,Y005,TOTAL,POP,,64624
2005S1,TOTAL,Y006,M,POP,,32862
2005S1,TOTAL,Y006,F,POP,,30220
2005S1,TOTAL,Y006,TOTAL,POP,,63082
2005S1,TOTAL,Y007,M,POP,,32718
2005S1,TOTAL,Y007,F,POP,,30673
2005S1,TOTAL,Y007,TOTAL,POP,,63391
2005S1,TOTAL,Y008,M,POP,,31463
2005S1,TOTAL,Y008,F,POP,,29307
2005S1,TOTAL,Y008,TOTAL,POP,,60770
2005S1,TOTAL,Y009,M,POP,,30521
2005S1,TOTAL,Y009,F,POP,,28920
2005S1,TOTAL,Y009,TOTAL,POP,,59441
2005S1,TOTAL,Y010,M,POP,,30443
2005S1,TOTAL,Y010,F,POP,,29229
2005S1,TOTAL,Y010,TOTAL,POP,,59672
2005S1,TOTAL,Y011,M,POP,,30735
2005S1,TOTAL,Y011,F,POP,,29508
2005S1,TOTAL,Y011,TOTAL,POP,,60243
2005S1,TOTAL,Y012,M,POP,,31775
2005S1,TOTAL,Y012,F,POP,,30201
2005S1,TOTAL,Y012,TOTAL,POP,,61976
2005S1,TOTAL,Y013,M,POP,,31429
2005S1,TOTAL,Y013,F,POP,,29613
2005S1,TOTAL,Y013,TOTAL,POP,,61042
2005S1,TOTAL,Y014,M,POP,,31844
2005S1,TOTAL,Y014,F,POP,,29914
2005S1,TOTAL,Y014,TOTAL,POP,,61758
2005S1,TOTAL,Y015,M,POP,,32016
2005S1,TOTAL,Y015,F,POP,,30082
2005S1,TOTAL,Y015,TOTAL,POP,,62098
2005S1,TOTAL,Y016,M,POP,,32362
2005S1,TOTAL,Y016,F,POP,,31011
2005S1,TOTAL,Y016,TOTAL,POP,,63373
2005S1,TOTAL,Y017,M,POP,,33188
2005S1,TOTAL,Y017,F,POP,,31173
2005S1,TOTAL,Y017,TOTAL,POP,,64361
2005S1,TOTAL,Y018,M,POP,,33994
2005S1,TOTAL,Y018,F,POP,,32780
2005S1,TOTAL,Y018,TOTAL,POP,,66774
2005S1,TOTAL,Y019,M,POP,,36378
2005S1,TOTAL,Y019,F,POP,,35003
2005S1,TOTAL,Y019,TOTAL,POP,,71381
2005S1,TOTAL,Y020,M,POP,,38217
2005S1,TOTAL,Y020,F,POP,,36717
2005S1,TOTAL,Y020,TOTAL,POP,,74934
2005S1,TOTAL,Y021,M,POP,,40297
2005S1,TOTAL,Y021,F,POP,,39423
2005S1,TOTAL,Y021,TOTAL,POP,,79720
2005S1,TOTAL,Y022,M,POP,,44516
2005S1,TOTAL,Y022,F,POP,,42900
2005S1,TOTAL,Y022,TOTAL,POP,,87416
2005S1,TOTAL,Y023,M,POP,,48581
2005S1,TOTAL,Y023,F,POP,,46255
2005S1,TOTAL,Y023,TOTAL,POP,,94836
2005S1,TOTAL,Y024,M,POP,,52452
2005S1,TOTAL,Y024,F,POP,,50204
2005S1,TOTAL,Y024,TOTAL,POP,,102656
2005S1,TOTAL,Y025,M,POP,,56900
2005S1,TOTAL,Y025,F,POP,,53380
2005S1,TOTAL,Y025,TOTAL,POP,,110280
2005S1,TOTAL,Y026,M,POP,,61999
2005S1,TOTAL,Y026,F,POP,,57767
2005S1,TOTAL,Y026,TOTAL,POP,,119766
2005S1,TOTAL,Y027,M,POP,,64444
2005S1,TOTAL,Y027,F,POP,,60433
2005S1,TOTAL,Y027,TOTAL,POP,,124877
2005S1,TOTAL,Y028,M,POP,,66564
2005S1,TOTAL,Y028,F,POP,,62058
2005S1,TOTAL,Y028,TOTAL,POP,,128622
2005S1,TOTAL,Y029,M,POP,,68054
2005S1,TOTAL,Y029,F,POP,,62307
2005S1,TOTAL,Y029,TOTAL,POP,,130361
2005S1,TOTAL,Y030,M,POP,,67957
2005S1,TOTAL,Y030,F,POP,,61630
2005S1,TOTAL,Y030,TOTAL,POP,,129587
2005S1,TOTAL,Y031,M,POP,,65908
2005S1,TOTAL,Y031,F,POP,,60494
2005S1,TOTAL,Y031,TOTAL,POP,,126402
2005S1,TOTAL,Y032,M,POP,,65390
2005S1,TOTAL,Y032,F,POP,,59535
2005S1,TOTAL,Y032,TOTAL,POP,,124925
2005S1,TOTAL,Y033,M,POP,,63810
2005S1,TOTAL,Y033,F,POP,,57842
2005S1,TOTAL,Y033,TOTAL,POP,,121652
2005S1,TOTAL,Y034,M,POP,,62753
2005S1,TOTAL,Y034,F,POP,,57081
2005S1,TOTAL,Y034,TOTAL,POP,,119834
2005S1,TOTAL,Y035,M,POP,,60730
2005S1,TOTAL,Y035,F,POP,,55563
2005S1,TOTAL,Y035,TOTAL,POP,,116293
2005S1,TOTAL,Y036,M,POP,,59436
2005S1,TOTAL,Y036,F,POP,,54998
2005S1,TOTAL,Y036,TOTAL,POP,,114434
2005S1,TOTAL,Y037,M,POP,,59485
2005S1,TOTAL,Y037,F,POP,,55671
2005S1,TOTAL,Y037,TOTAL,POP,,115156
2005S1,TOTAL,Y038,M,POP,,58432
2005S1,TOTAL,Y038,F,POP,,54646
2005S1,TOTAL,Y038,TOTAL,POP,,113078
2005S1,TOTAL,Y039,M,POP,,57181
2005S1,TOTAL,Y039,F,POP,,54199
2005S1,TOTAL,Y039,TOTAL,POP,,111380
2005S1,TOTAL,Y040,M,POP,,57558
2005S1,TOTAL,Y040,F,POP,,54817
2005S1,TOTAL,Y040,TOTAL,POP,,112375
2005S1,TOTAL,Y041,M,POP,,53521
2005S1,TOTAL,Y041,F,POP,,52036
2005S1,TOTAL,Y041,TOTAL,POP,,105557
2005S1,TOTAL,Y042,M,POP,,52470
2005S1,TOTAL,Y042,F,POP,,50828
2005S1,TOTAL,Y042,TOTAL,POP,,103298
2005S1,TOTAL,Y043,M,POP,,50307
2005S1,TOTAL,Y043,F,POP,,50138
2005S1,TOTAL,Y043,TOTAL,POP,,100445
2005S1,TOTAL,Y044,M,POP,,50544
2005S1,TOTAL,Y044,F,POP,,50155
2005S1,TOTAL,Y044,TOTAL,POP,,100699
2005S1,TOTAL,Y045,M,POP,,49220
2005S1,TOTAL,Y045,F,POP,,49664
2005S1,TOTAL,Y045,TOTAL,POP,,98884
2005S1,TOTAL,Y046,M,POP,,48995
2005S1,TOTAL,Y046,F,POP,,49027
2005S1,TOTAL,Y046,TOTAL,POP,,98022
2005S1,TOTAL,Y047,M,POP,,47671
2005S1,TOTAL,Y047,F,POP,,48035
2005S1,TOTAL,Y047,TOTAL,POP,,95706
2005S1,TOTAL,Y048,M,POP,,44934
2005S1,TOTAL,Y048,F,POP,,45380
2005S1,TOTAL,Y048,TOTAL,POP,,90314
2005S1,TOTAL,Y049,M,POP,,43985
2005S1,TOTAL,Y049,F,POP,,44563
2005S1,TOTAL,Y049,TOTAL,POP,,88548
2005S1,TOTAL,Y050,M,POP,,42391
2005S1,TOTAL,Y050,F,POP,,43522
2005S1,TOTAL,Y050,TOTAL,POP,,85913
2005S1,TOTAL,Y051,M,POP,,42545
2005S1,TOTAL,Y051,F,POP,,43379
2005S1,TOTAL,Y051,TOTAL,POP,,85924
2005S1,TOTAL,Y052,M,POP,,42411
2005S1,TOTAL,Y052,F,POP,,43441
2005S1,TOTAL,Y052,TOTAL,POP,,85852
2005S1,TOTAL,Y053,M,POP,,39921
2005S1,TOTAL,Y053,F,POP,,41113
2005S1,TOTAL,Y053,TOTAL,POP,,81034
2005S1,TOTAL,Y054,M,POP,,38752
